date,vix_mean,vix_zscore,vix_delta,fed_rate,fed_rate_delta,fed_rate_delta3,cbr_rate,cbr_rate_delta,cbr_rate_delta3,cpi_russia,usdrub_vol,usdrub_zscore,usdrub_accel,imoex_return,imoex_vol,imoex_drawdown,ofz_spread,ofz_spread_proxy,ofz_spread_filled,bis_credit_gap,news_sentiment,label
2010-03-01,17.767391287762187,-0.8226402098984559,-4.7726087242842254,0.15000000596046448,0.03500000387430191,0.10000000521540642,8.25,-0.25,-0.5,,0.004208552539757224,-0.5180990373352025,-0.0025084619514608017,8.817835274342656,0.00925868809259297,6.3106135151143254,,8.099999994039536,8.099999994039536,,,0
2010-04-01,17.42428566160656,-0.8700378464848338,-0.34310562615562645,0.1550000011920929,0.004999995231628418,0.08500000089406967,8.0,-0.25,-0.75,,0.004016027039975204,-0.549929033262145,-0.0008805512947021336,-0.9730027928145479,0.014375726122258195,1.7310677043656058,,7.844999998807907,7.844999998807907,,,0
2010-05-01,31.929500007629393,0.2827947022682666,14.505214346022832,0.15000000596046448,-0.004999995231628418,0.03500000387430191,8.0,0.0,-0.5,,0.011401872741580056,0.3975688630220461,0.007193320201822832,-7.2017492548954065,0.03192065867017356,0.6430832266327,,7.8499999940395355,7.8499999940395355,,,0
2010-06-01,29.91636371612549,0.08098995728392605,-2.013136291503905,0.17000000178813934,0.019999995827674866,0.019999995827674866,7.75,-0.25,-0.5,,0.00550172925071875,-0.4046590829813102,0.001485702210743546,-1.749185814410703,0.014804476906002784,-9.923937862120658,,7.579999998211861,7.579999998211861,,,0
2010-07-01,25.565237862723215,-0.3142543044162173,-4.351125853402273,0.14000000059604645,-0.030000001192092896,-0.015000000596046448,7.75,0.0,-0.25,,0.0033280415322004446,-0.6875262656700447,-0.008073831209379611,6.706585911663399,0.016119600837798807,-2.244349157642712,,7.6099999994039536,7.6099999994039536,,,0
2010-08-01,24.745908997275613,-0.38436118192912005,-0.8193288654476021,0.13500000536441803,-0.004999995231628418,-0.015000000596046448,7.75,0.0,-0.25,,0.005309627525253138,-0.4349199177662896,-0.00019210172546561214,-2.019869445716893,0.010633625207715885,2.9375306515358024,,7.614999994635582,7.614999994635582,,,0
2010-09-01,22.51761899675642,-0.5781134323572373,-2.228290000519195,0.1550000011920929,0.019999995827674866,-0.015000000596046448,7.75,0.0,0.0,,0.005564626916473011,-0.41713273809152157,0.002236585384272566,5.21586675432828,0.008282055125069885,9.902583220274785,,7.594999998807907,7.594999998807907,,,0
2010-10-01,20.3733332497733,-0.7686360914039831,-2.144285746983119,0.10999999940395355,-0.04500000178813934,-0.030000001192092896,7.75,0.0,0.0,,0.005831364654092446,-0.3989279879979711,0.0005217371288393086,5.76893702700827,0.008008008271368477,8.964934335619656,,7.6400000005960464,7.6400000005960464,,,0
2010-11-01,20.095714387439546,-0.7737518335608636,-0.2776188623337532,0.1599999964237213,0.04999999701976776,0.024999991059303284,7.75,0.0,0.0,,0.0055204338681342415,-0.4556424912821683,-4.419304833876928e-05,2.765542638457652,0.010278008850146285,13.750346419794202,,7.590000003576279,7.590000003576279,,,0
2010-12-01,17.569545529105447,-0.9736213183533687,-2.526168858334099,0.11500000208616257,-0.044999994337558746,-0.03999999910593033,7.75,0.0,0.0,,0.00371226830855747,-0.7097683645590689,-0.0021190963455349765,7.822959783330785,0.00861512161063744,16.357439448796708,,7.634999997913837,7.634999997913837,,,0
2011-01-01,17.31549987792969,-0.96280320917317,-0.2540456511757583,0.14499999582767487,0.0299999937415123,0.034999996423721313,7.75,0.0,0.0,,0.007786709624838123,-0.15906171910710953,0.0022662757567038817,2.09894608380381,0.012636280131425807,12.687448505592247,,7.605000004172325,7.605000004172325,,,0
2011-02-01,17.4299999036287,-0.9235956802205517,0.1145000256990123,0.13500000536441803,-0.009999990463256836,-0.024999991059303284,8.0,0.25,0.25,,0.00310670614242084,-0.8109423352972487,-0.0006055621661366297,3.1576748558099554,0.013588338872171438,13.07958072294455,,7.864999994635582,7.864999994635582,,,0
2011-03-01,20.72347815140434,-0.6306718803825243,3.2934782477756386,0.09000000357627869,-0.04500000178813934,-0.02499999850988388,8.0,0.0,0.25,,0.00855081064320089,-0.07179064388750404,0.0007641010183627676,2.0108671196508165,0.011181299934226105,7.267488059264582,,7.909999996423721,7.909999996423721,,,0
2011-04-01,16.244000005722047,-0.9802124136315721,-4.479478145682293,0.03999999910593033,-0.05000000447034836,-0.10499999672174454,8.0,0.0,0.25,,0.003993428228016057,-0.7175957818809947,0.0008867220855952166,-3.956241487877632,0.014118876532995206,1.21230048758314,,7.96000000089407,7.96000000089407,,,0
2011-05-01,16.911428587777273,-0.9196474923417339,0.6674285820552264,0.03999999910593033,0.0,-0.0950000062584877,8.25,0.25,0.25,,0.00651738866849432,-0.374530833625364,-0.002033421974706571,-4.336793276075868,0.014457592393080263,-6.2821676443026835,,8.21000000089407,8.21000000089407,,,0
2011-06-01,19.15318202972412,-0.7263385967493815,2.241753441946848,0.014999999664723873,-0.024999999441206455,-0.07500000391155481,8.25,0.0,0.25,,0.006971264837987166,-0.32795699765481867,0.0029778366099711094,0.017403828842343927,0.010813082265647186,-8.275630935111156,,8.235000000335276,8.235000000335276,,,0
2011-07-01,19.22749991416931,-0.7045214232758121,0.07431788444518972,0.09000000357627869,0.07500000391155481,0.05000000447034836,8.25,0.0,0.25,,0.009533794764128276,0.012712183019144117,0.0030164060956339566,2.3155065132996144,0.009695787180861294,-2.0038829339339097,,8.159999996423721,8.159999996423721,,,0
2011-08-01,35.02913035517154,0.5440497836602831,15.801630441002228,0.014999999664723873,-0.07500000391155481,-0.024999999441206455,8.25,0.0,0.0,,0.01050804183211818,0.2356677041456171,0.0035367769941310146,-9.332152617319,0.02411265025243274,-6.999242275177042,,8.235000000335276,8.235000000335276,,,1
2011-09-01,36.52999977838425,0.6477836376723793,1.5008694232127127,0.009999999776482582,-0.004999999888241291,-0.004999999888241291,8.25,0.0,0.0,,0.008545111228398714,-0.0812934216018952,-0.000988683535729562,-11.610879337666958,0.02555930398104551,-18.627525441686345,,8.240000000223517,8.240000000223517,,,1
2011-10-01,32.82904770260765,0.46135603349521354,-3.7009520757765983,0.004999999888241291,-0.004999999888241291,-0.0850000036880374,8.25,0.0,0.0,,0.0107996959661633,0.25744145211181557,0.0002916541340451193,9.663822500622011,0.023307912320211652,-11.279209454363947,,8.245000000111759,8.245000000111759,,,1
2011-11-01,31.941904703776043,0.5418642112825242,-0.8871429988316102,0.014999999664723873,0.009999999776482582,0.0,8.25,0.0,0.0,,0.010070709832653043,0.13366552970959467,0.0015255986042543284,0.06806352595756238,0.020214567562941897,-1.8789933110873847,,8.235000000335276,8.235000000335276,,,1
2011-12-01,25.047619047619047,-0.12604027018628136,-6.894285656156995,0.004999999888241291,-0.009999999776482582,-0.004999999888241291,8.0,-0.25,-0.25,,0.008789993518929928,-0.022819469013023775,-0.0020097024472333722,-6.494311892346049,0.01719302031940497,3.2375741342335242,,7.995000000111759,7.995000000111759,,,0
2012-01-01,20.227999877929687,-0.6717346246750424,-4.819619169689361,0.054999999701976776,0.049999999813735485,0.049999999813735485,8.0,0.0,-0.25,,0.006229850752335104,-0.4022561783014516,-0.0038408590803179384,7.973014412756818,0.009990950744197357,1.5467660463683313,,7.945000000298023,7.945000000298023,,,0
2012-02-01,18.420499992370605,-0.8929884009004628,-1.807499885559082,0.07500000298023224,0.020000003278255463,0.060000003315508366,8.0,0.0,-0.25,,0.00500286316551796,-0.5845525836396942,-0.0037871303534119678,5.524329108406056,0.013210872016446709,7.003031628816825,,7.924999997019768,7.924999997019768,,,0
2012-03-01,16.16727287119085,-1.238068753304432,-2.253227121179755,0.06499999761581421,-0.01000000536441803,0.05999999772757292,8.0,0.0,0.0,,0.00627303911999628,-0.3316383620098474,4.318836766117537e-05,-5.027946947742656,0.015204081819899778,8.46939657342022,,7.935000002384186,7.935000002384186,,,0
2012-04-01,17.822999906539916,-0.9451446009855369,1.6557270353490665,0.09000000357627869,0.025000005960464478,0.03500000387430191,8.0,0.0,0.0,,0.004107652896853004,-0.7026754515847955,-0.0008952102686649562,-2.8892667431162367,0.012746011826022434,-2.392884582452836,,7.909999996423721,7.909999996423721,,,0
2012-05-01,21.001818136735395,-0.3556215575396238,3.1788182301954784,0.05999999865889549,-0.030000004917383194,-0.015000004321336746,8.0,0.0,0.0,,0.005464658417001587,-0.4495483793530148,-0.0008083807029946929,-11.33898880217169,0.01847306186980618,-19.25620249303058,,7.9400000013411045,7.9400000013411045,,,0
2012-06-01,21.130952290126256,-0.2979037697424247,0.12913415339086143,0.07999999821186066,0.019999999552965164,0.015000000596046448,8.0,0.0,0.0,,0.010981279173759807,0.5207734507589096,0.006873626276906803,6.207804534529471,0.013086348223536475,-8.020451010758455,,7.920000001788139,7.920000001788139,,,0
2012-07-01,17.565238180614653,-0.8945976192641967,-3.565714109511603,0.10000000149011612,0.020000003278255463,0.009999997913837433,8.0,0.0,0.0,,0.009991664438210554,0.3464625029370772,0.004527006021208967,1.4053851476014678,0.013065037503489101,-3.725799120040751,,7.899999998509884,7.899999998509884,,,0
2012-08-01,15.689565119536027,-1.1643791779016281,-1.8756730610786256,0.08500000089406967,-0.015000000596046448,0.02500000223517418,8.0,0.0,0.0,,0.006710410674912153,-0.1936402856372459,-0.004270868498847654,1.1293371807081787,0.008621038400624108,8.742526862839117,,7.91499999910593,7.91499999910593,,,0
2012-09-01,15.284736834074321,-1.1683397956857104,-0.404828285461706,0.09000000357627869,0.005000002682209015,0.01000000536441803,8.25,0.25,0.25,,0.007074850467357229,0.04799211915305888,-0.0029168139708533247,2.4843454610621762,0.01387698075621249,5.019067789371823,,8.159999996423721,8.159999996423721,,,0
2012-10-01,16.276190576099214,-0.9467872603205107,0.991453742024893,0.10499999672174454,0.01499999314546585,0.004999995231628418,8.25,0.0,0.25,,0.004640492763080474,-0.8991812076742428,-0.002069917911831679,-2.2327979921275998,0.009167195155563447,1.3808846496427551,,8.145000003278255,8.145000003278255,,,0
2012-11-01,16.70190484183175,-0.8325732777024177,0.42571426573253746,0.07500000298023224,-0.0299999937415123,-0.009999997913837433,8.25,0.0,0.25,,0.003973784579902116,-1.1039381565073239,-0.003101065887455113,-1.383881602020065,0.009467608045385,-1.1323341330854886,,8.174999997019768,8.174999997019768,,,0
2012-12-01,17.306999826431273,-0.7055545646793489,0.6050949845995213,0.03500000014901161,-0.04000000283122063,-0.055000003427267075,8.25,0.0,0.0,,0.00447259172841614,-0.8596906173736206,-0.00016790103466433458,4.889862514847398,0.006266089932252212,1.2731829206997336,,8.214999999850988,8.214999999850988,,,0
2013-01-01,13.505238124302455,-1.2837982705234714,-3.801761702128818,0.06499999761581421,0.029999997466802597,-0.03999999910593033,8.25,0.0,0.0,,0.003712848528148375,-1.117412209509928,-0.0002609360517537413,4.88499511771725,0.009143944688897647,8.390976030544584,,8.185000002384186,8.185000002384186,,,0
2013-02-01,14.07263163516396,-1.1301129175118771,0.5673935108615051,0.10000000149011612,0.03500000387430191,0.02499999850988388,8.25,0.0,0.0,,0.0038767299009251866,-1.0295219564963802,-0.000595861827490953,-3.9256251777909923,0.007306436695014756,5.849232454773656,,8.149999998509884,8.149999998509884,,,0
2013-03-01,13.031500005722046,-1.2530112319147069,-1.0411316294419137,0.06499999761581421,-0.03500000387430191,0.029999997466802597,8.25,0.0,0.0,,0.00409214264286505,-0.9407810674757203,0.00037929411471667547,-3.1943958439880515,0.009579653525683959,-2.2350259040617937,,8.185000002384186,8.185000002384186,,,0
2013-04-01,13.967272715135055,-1.075103152880727,0.9357727094130084,0.04500000178813934,-0.019999995827674866,-0.019999995827674866,8.25,0.0,0.0,,0.00822802139874392,0.6721437831877616,0.0043512914978187335,-3.4755226768832914,0.010987348998866628,-10.595543698662336,,8.20499999821186,8.20499999821186,,,0
2013-05-01,13.493636304681951,-1.1003036797853871,-0.47363641045310345,0.029999999329447746,-0.015000002458691597,-0.07000000216066837,8.25,0.0,0.0,,0.004019395821244434,-0.98479191252883,-7.274682162061643e-05,-3.0792717172645534,0.01361898659639291,-9.749190238135895,,8.220000000670552,8.220000000670552,,,1
2013-06-01,17.271499919891358,-0.4477988054080814,3.777863615209407,0.029999999329447746,0.0,-0.03499999828636646,8.25,0.0,0.0,,0.0065132309763676986,0.054798605482473756,-0.0017147904223762216,-0.9486677797188481,0.012692102716511893,-7.5034621738666925,,8.220000000670552,8.220000000670552,,,1
2013-07-01,13.97454565221613,-0.9450625990172964,-3.2969542676752273,0.029999999329447746,0.0,-0.015000002458691597,8.25,0.0,0.0,,0.004802263273223185,-0.6975068998159354,0.0007828674519787509,3.4824663991201543,0.009264368647608092,-0.5454730978632472,,8.220000000670552,8.220000000670552,,,1
2013-08-01,14.209999908100475,-0.8567501780080232,0.23545425588434377,0.019999999552965164,-0.009999999776482582,-0.009999999776482582,8.25,0.0,0.0,,0.003225865147984469,-1.3198834737068323,-0.0032873658283832296,-0.9480209607206636,0.009765217315615075,1.5857776586806427,,8.230000000447035,8.230000000447035,,,1
2013-09-01,14.692000102996825,-0.7369788928764032,0.4820001948963508,0.004999999888241291,-0.014999999664723873,-0.024999999441206455,8.25,0.0,0.0,,0.005439286783087971,-0.388012161104641,0.0006370235098647863,7.225142758584657,0.010539524858210851,9.759588196984147,,8.245000000111759,8.245000000111759,,,0
2013-10-01,15.407826050468113,-0.5921162886757979,0.7158259474712878,0.032999999821186066,0.027999999932944775,0.0030000004917383194,8.25,0.0,0.0,,0.004154113039904426,-0.8980764113082387,0.0009282478919199573,3.1774339996601064,0.00824944374618575,9.454555797524101,,8.217000000178814,8.217000000178814,,,0
2013-11-01,12.923999977111816,-0.9581337415478954,-2.4838260733562976,0.054999999701976776,0.02199999988079071,0.03500000014901161,8.25,0.0,0.0,,0.005778371217136186,-0.22665791762366952,0.0003390844340482148,-1.9766541193696918,0.00914295300840296,8.425922638875072,,8.195000000298023,8.195000000298023,,,0
2013-12-01,14.192380905151367,-0.7299197389015734,1.2683809280395515,0.06300000101327896,0.008000001311302185,0.05800000112503767,8.25,0.0,0.0,,0.003907961444017636,-1.0088553721030593,-0.00024615159588679044,1.5955064188007073,0.0082520890996248,2.796286299091122,,8.186999998986721,8.186999998986721,,,0
2014-01-01,14.240952400934129,-0.7035049218637368,0.04857149578276143,0.009999999776482582,-0.05300000123679638,-0.023000000044703484,5.5,-2.75,-2.75,6.07,0.004751746223285983,-0.6219649086914053,-0.001026624993850203,-3.2819138972298156,0.007929125295776685,-3.6630615977988,1.6568421052631577,5.490000000223517,1.6568421052631577,,,0
2014-02-01,15.470000116448654,-0.4948945996350515,1.2290477155145254,0.0430000014603138,0.033000001683831215,-0.011999998241662979,5.5,0.0,-2.75,6.21,0.005573904214031326,-0.3155971272274067,0.00166594277001369,-0.6423498213251055,0.0082709315742428,-2.328757299754214,1.5145000000000004,5.456999998539686,1.5145000000000004,,,0
2014-03-01,14.836666742960611,-0.5687680308259977,-0.6333333734880426,0.02800000086426735,-0.015000000596046448,-0.03500000014901161,7.0,1.5,-1.25,6.92,0.005958237459899664,-0.1224419108805844,0.0012064912366136814,-5.220419593844195,0.03401080465269909,-9.144683312399117,1.058,6.971999999135733,1.058,,,0
2014-04-01,14.198095321655273,-0.6589627049722538,-0.638571421305338,0.019999999552965164,-0.008000001311302185,0.009999999776482582,7.5,0.5,2.0,7.33,0.008348400678982846,0.8617634856295512,0.0027744964649515204,-4.621375128106564,0.012177200813283572,-10.484144543275864,1.1159090909090912,7.480000000447035,1.1159090909090912,,,0
2014-05-01,12.475238028026762,-0.9039242233160591,-1.7228572936285111,0.029999999329447746,0.009999999776482582,-0.01300000213086605,7.5,0.0,2.0,7.59,0.005749002956072705,-0.25659734755980357,-0.0002092345038269593,9.649238412335404,0.011878472328368679,-0.1925563096153553,0.6399999999999999,7.470000000670552,0.6399999999999999,,,0
2014-06-01,11.541428565979004,-1.0030880836220786,-0.9338094620477584,0.019999999552965164,-0.009999999776482582,-0.008000001311302185,7.5,0.0,0.5,7.81,0.005834969088021885,-0.20574613911642506,-0.0025134315909609616,3.097000389559801,0.010231257691610296,8.124863673788642,0.4173684210526314,7.480000000447035,0.4173684210526314,,,0
2014-07-01,12.296363613822244,-0.847137658685683,0.7549350478432402,0.017999999225139618,-0.0020000003278255463,-0.0020000003278255463,8.0,0.5,0.5,7.45,0.007322520132580252,0.47843475103706623,0.0015735171765075473,-6.554546878933865,0.012600903560038307,6.191691922961341,0.3665217391304349,7.98200000077486,0.3665217391304349,,,0
2014-08-01,13.497142927987236,-0.6364014744226257,1.2007793141649916,0.017999999225139618,0.0,-0.012000000104308128,8.0,0.0,0.5,7.55,0.004864544476479905,-0.5747001642691879,-0.0009704246115419795,1.5294159806012564,0.010950421171609383,-1.9281305087728065,0.36619047619047657,7.98200000077486,0.36619047619047657,,,0
2014-09-01,13.466666630336217,-0.6426373465609189,-0.03047629765101867,0.013000000268220901,-0.004999998956918716,-0.006999999284744263,8.0,0.0,0.5,8.03,0.007464675127412598,0.6663417666136741,0.00014215499483234608,0.739623879352469,0.012296436164204472,-4.285507018980138,0.35545454545454547,7.986999999731779,0.35545454545454547,,,0
